crop_id,source_image,base_image,split,original_class,original_class_id,original_x_center,original_y_center,original_width,original_height,padding_ratio,crop_path
3D-Dandelion0015j_aug006_crop0.jpg,3D-Dandelion0015j_aug006_jpg.rf.04d3f8da94314a3f3dfc580a10f9e1e4.jpg,3D-Dandelion0015j_aug006,train,Inclusion-Particle,0,0.4541015625,0.564453125,0.169921875,0.1923828125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\3D-Dandelion0015j_aug006_crop0.jpg
3D-Dandelion0015j_aug007_crop0.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Inclusion-Particle,0,0.4248046875,0.47265625,0.203125,0.1640625,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\3D-Dandelion0015j_aug007_crop0.jpg
3D-Dandelion0015j_aug007_crop1.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.4140625,0.525390625,0.1845703125,0.158203125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop1.jpg
3D-Dandelion0015j_aug007_crop2.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.3115234375,0.65234375,0.111328125,0.064453125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop2.jpg
3D-Dandelion0015j_aug007_crop3.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.0732421875,0.4130859375,0.130859375,0.0830078125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop3.jpg
3D-Dandelion0015j_aug007_crop4.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.1025390625,0.3056640625,0.189453125,0.095703125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop4.jpg
3D-Dandelion0015j_aug007_crop5.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.0615234375,0.212890625,0.0673828125,0.048828125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop5.jpg
3D-Dandelion0015j_aug007_crop6.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.1083984375,0.158203125,0.0830078125,0.0673828125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop6.jpg
3D-Dandelion0015j_aug007_crop7.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.08203125,0.111328125,0.0546875,0.037109375,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop7.jpg
3D-Dandelion0015j_aug007_crop8.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.1611328125,0.0732421875,0.072265625,0.0439453125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop8.jpg
3D-Dandelion0015j_aug007_crop9.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.060546875,0.06640625,0.0908203125,0.048828125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop9.jpg
3D-Dandelion0015j_aug007_crop10.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.298828125,0.17578125,0.0576171875,0.0419921875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop10.jpg
3D-Dandelion0015j_aug007_crop11.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.3828125,0.251953125,0.115234375,0.0673828125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop11.jpg
3D-Dandelion0015j_aug007_crop12.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.568359375,0.2197265625,0.115234375,0.064453125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop12.jpg
3D-Dandelion0015j_aug007_crop13.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.6298828125,0.341796875,0.1123046875,0.0673828125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop13.jpg
3D-Dandelion0015j_aug007_crop14.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.7509765625,0.4013671875,0.111328125,0.0751953125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop14.jpg
3D-Dandelion0015j_aug007_crop15.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.8671875,0.310546875,0.0966796875,0.0595703125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop15.jpg
3D-Dandelion0015j_aug007_crop16.jpg,3D-Dandelion0015j_aug007_jpg.rf.3fec540e7fbb12a3db90120c7ae9c779.jpg,3D-Dandelion0015j_aug007,train,Porosity,1,0.845703125,0.216796875,0.1279296875,0.0576171875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug007_crop16.jpg
3D-Dandelion0015j_aug008_crop0.jpg,3D-Dandelion0015j_aug008_jpg.rf.01d2d942138d972b0735075069b22912.jpg,3D-Dandelion0015j_aug008,train,Inclusion-Particle,0,0.455078125,0.47265625,0.2001953125,0.205078125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\3D-Dandelion0015j_aug008_crop0.jpg
3D-Dandelion0015j_aug008_crop1.jpg,3D-Dandelion0015j_aug008_jpg.rf.01d2d942138d972b0735075069b22912.jpg,3D-Dandelion0015j_aug008,train,Porosity,1,0.115234375,0.3818359375,0.134765625,0.091796875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug008_crop1.jpg
3D-Dandelion0015j_aug008_crop2.jpg,3D-Dandelion0015j_aug008_jpg.rf.01d2d942138d972b0735075069b22912.jpg,3D-Dandelion0015j_aug008,train,Porosity,1,0.09375,0.26953125,0.1376953125,0.0732421875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug008_crop2.jpg
3D-Dandelion0015j_aug008_crop3.jpg,3D-Dandelion0015j_aug008_jpg.rf.01d2d942138d972b0735075069b22912.jpg,3D-Dandelion0015j_aug008,train,Porosity,1,0.0927734375,0.181640625,0.060546875,0.037109375,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug008_crop3.jpg
3D-Dandelion0015j_aug008_crop4.jpg,3D-Dandelion0015j_aug008_jpg.rf.01d2d942138d972b0735075069b22912.jpg,3D-Dandelion0015j_aug008,train,Porosity,1,0.1640625,0.126953125,0.0595703125,0.044921875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug008_crop4.jpg
3D-Dandelion0015j_aug008_crop5.jpg,3D-Dandelion0015j_aug008_jpg.rf.01d2d942138d972b0735075069b22912.jpg,3D-Dandelion0015j_aug008,train,Porosity,1,0.1181640625,0.083984375,0.0546875,0.041015625,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug008_crop5.jpg
3D-Dandelion0015j_aug008_crop6.jpg,3D-Dandelion0015j_aug008_jpg.rf.01d2d942138d972b0735075069b22912.jpg,3D-Dandelion0015j_aug008,train,Porosity,1,0.3427734375,0.623046875,0.0888671875,0.0576171875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug008_crop6.jpg
3D-Dandelion0015j_aug009_crop0.jpg,3D-Dandelion0015j_aug009_jpg.rf.a59ec64aefabcd5ada15aa3404076e3c.jpg,3D-Dandelion0015j_aug009,train,Porosity,1,0.4951171875,0.4404296875,0.1591796875,0.177734375,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug009_crop0.jpg
3D-Dandelion0015j_aug009_crop1.jpg,3D-Dandelion0015j_aug009_jpg.rf.a59ec64aefabcd5ada15aa3404076e3c.jpg,3D-Dandelion0015j_aug009,train,Porosity,1,0.3740234375,0.3447265625,0.0546875,0.0830078125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug009_crop1.jpg
3D-Dandelion0015j_aug009_crop2.jpg,3D-Dandelion0015j_aug009_jpg.rf.a59ec64aefabcd5ada15aa3404076e3c.jpg,3D-Dandelion0015j_aug009,train,Inclusion-Particle,0,0.548828125,0.4609375,0.158203125,0.1689453125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\3D-Dandelion0015j_aug009_crop2.jpg
3D-Dandelion0015j_aug009_crop3.jpg,3D-Dandelion0015j_aug009_jpg.rf.a59ec64aefabcd5ada15aa3404076e3c.jpg,3D-Dandelion0015j_aug009,train,Tear-Delamination,2,0.7802734375,0.134765625,0.439453125,0.267578125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Tear-Delamination\3D-Dandelion0015j_aug009_crop3.jpg
3D-Dandelion0015j_aug010_crop0.jpg,3D-Dandelion0015j_aug010_jpg.rf.cb0a2b6d17a73d7350f5fad6e9d82276.jpg,3D-Dandelion0015j_aug010,train,Inclusion-Particle,0,0.4140625,0.5673828125,0.177734375,0.177734375,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\3D-Dandelion0015j_aug010_crop0.jpg
3D-Dandelion0015j_aug010_crop1.jpg,3D-Dandelion0015j_aug010_jpg.rf.cb0a2b6d17a73d7350f5fad6e9d82276.jpg,3D-Dandelion0015j_aug010,train,Porosity,1,0.580078125,0.6787109375,0.0751953125,0.0703125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug010_crop1.jpg
3D-Dandelion0015j_aug010_crop2.jpg,3D-Dandelion0015j_aug010_jpg.rf.cb0a2b6d17a73d7350f5fad6e9d82276.jpg,3D-Dandelion0015j_aug010,train,Porosity,1,0.2763671875,0.353515625,0.083984375,0.0908203125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug010_crop2.jpg
3D-Dandelion0015j_aug010_crop3.jpg,3D-Dandelion0015j_aug010_jpg.rf.cb0a2b6d17a73d7350f5fad6e9d82276.jpg,3D-Dandelion0015j_aug010,train,Porosity,1,0.3466796875,0.9296875,0.09375,0.1376953125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug010_crop3.jpg
3D-Dandelion0015j_aug010_crop4.jpg,3D-Dandelion0015j_aug010_jpg.rf.cb0a2b6d17a73d7350f5fad6e9d82276.jpg,3D-Dandelion0015j_aug010,train,Porosity,1,0.2392578125,0.8828125,0.0810546875,0.162109375,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\3D-Dandelion0015j_aug010_crop4.jpg
3D-Dandelion0015j_aug011_crop0.jpg,3D-Dandelion0015j_aug011_jpg.rf.4160440f6bb35c04cd8ed9b76306f7ef.jpg,3D-Dandelion0015j_aug011,train,Inclusion-Particle,0,0.443359375,0.455078125,0.1826171875,0.154296875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\3D-Dandelion0015j_aug011_crop0.jpg
3D-Dandelion0015j_aug011_crop1.jpg,3D-Dandelion0015j_aug011_jpg.rf.4160440f6bb35c04cd8ed9b76306f7ef.jpg,3D-Dandelion0015j_aug011,train,Tear-Delamination,2,0.099609375,0.22265625,0.197265625,0.419921875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Tear-Delamination\3D-Dandelion0015j_aug011_crop1.jpg
cnc14_march220004h_aug001_crop0.jpg,cnc14_march220004h_aug001_jpg.rf.9dd218465b3db619d3a0e761fc2d9016.jpg,cnc14_march220004h_aug001,train,Porosity,1,0.4580078125,0.478515625,0.1064453125,0.1015625,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\cnc14_march220004h_aug001_crop0.jpg
cnc14_march220004h_aug001_crop1.jpg,cnc14_march220004h_aug001_jpg.rf.9dd218465b3db619d3a0e761fc2d9016.jpg,cnc14_march220004h_aug001,train,Inclusion-Particle,0,0.83984375,0.2783203125,0.044921875,0.037109375,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug001_crop1.jpg
cnc14_march220004h_aug001_crop2.jpg,cnc14_march220004h_aug001_jpg.rf.9dd218465b3db619d3a0e761fc2d9016.jpg,cnc14_march220004h_aug001,train,Inclusion-Particle,0,0.35546875,0.57421875,0.029296875,0.029296875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug001_crop2.jpg
cnc14_march220004h_aug001_crop3.jpg,cnc14_march220004h_aug001_jpg.rf.9dd218465b3db619d3a0e761fc2d9016.jpg,cnc14_march220004h_aug001,train,Inclusion-Particle,0,0.5439453125,0.685546875,0.0283203125,0.0283203125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug001_crop3.jpg
cnc14_march220004h_aug001_crop4.jpg,cnc14_march220004h_aug001_jpg.rf.9dd218465b3db619d3a0e761fc2d9016.jpg,cnc14_march220004h_aug001,train,Inclusion-Particle,0,0.03515625,0.9140625,0.029296875,0.025390625,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug001_crop4.jpg
cnc14_march220004h_aug002_crop0.jpg,cnc14_march220004h_aug002_jpg.rf.b5bb70b82d5c0f65036dfb6f6a19f57f.jpg,cnc14_march220004h_aug002,train,Porosity,1,0.4560546875,0.478515625,0.103515625,0.0986328125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\cnc14_march220004h_aug002_crop0.jpg
cnc14_march220004h_aug002_crop1.jpg,cnc14_march220004h_aug002_jpg.rf.b5bb70b82d5c0f65036dfb6f6a19f57f.jpg,cnc14_march220004h_aug002,train,Inclusion-Particle,0,0.841796875,0.2724609375,0.0517578125,0.048828125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug002_crop1.jpg
cnc14_march220004h_aug004_crop0.jpg,cnc14_march220004h_aug004_jpg.rf.9a2fcc2853748bd7d3267530534563de.jpg,cnc14_march220004h_aug004,train,Porosity,1,0.544921875,0.5205078125,0.1064453125,0.109375,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\cnc14_march220004h_aug004_crop0.jpg
cnc14_march220004h_aug004_crop1.jpg,cnc14_march220004h_aug004_jpg.rf.9a2fcc2853748bd7d3267530534563de.jpg,cnc14_march220004h_aug004,train,Inclusion-Particle,0,0.1669921875,0.724609375,0.0654296875,0.0498046875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug004_crop1.jpg
cnc14_march220004h_aug005_crop0.jpg,cnc14_march220004h_aug005_jpg.rf.99e27bf3b5d1b9d5b71548edf4a4ac6c.jpg,cnc14_march220004h_aug005,train,Porosity,1,0.544921875,0.517578125,0.099609375,0.099609375,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\cnc14_march220004h_aug005_crop0.jpg
cnc14_march220004h_aug005_crop1.jpg,cnc14_march220004h_aug005_jpg.rf.99e27bf3b5d1b9d5b71548edf4a4ac6c.jpg,cnc14_march220004h_aug005,train,Inclusion-Particle,0,0.158203125,0.7236328125,0.0546875,0.052734375,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug005_crop1.jpg
cnc14_march220004h_aug006_crop0.jpg,cnc14_march220004h_aug006_jpg.rf.d62d911796999280ceeab70f4860cd21.jpg,cnc14_march220004h_aug006,train,Porosity,1,0.5263671875,0.443359375,0.103515625,0.0986328125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\cnc14_march220004h_aug006_crop0.jpg
cnc14_march220004h_aug006_crop1.jpg,cnc14_march220004h_aug006_jpg.rf.d62d911796999280ceeab70f4860cd21.jpg,cnc14_march220004h_aug006,train,Inclusion-Particle,0,0.728515625,0.8251953125,0.046875,0.052734375,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug006_crop1.jpg
cnc14_march220004h_aug006_crop2.jpg,cnc14_march220004h_aug006_jpg.rf.d62d911796999280ceeab70f4860cd21.jpg,cnc14_march220004h_aug006,train,Inclusion-Particle,0,0.4345703125,0.3408203125,0.0283203125,0.0283203125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug006_crop2.jpg
cnc14_march220004h_aug006_crop3.jpg,cnc14_march220004h_aug006_jpg.rf.d62d911796999280ceeab70f4860cd21.jpg,cnc14_march220004h_aug006,train,Inclusion-Particle,0,0.0947265625,0.01953125,0.0234375,0.0263671875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug006_crop3.jpg
cnc14_march220004h_aug006_crop4.jpg,cnc14_march220004h_aug006_jpg.rf.d62d911796999280ceeab70f4860cd21.jpg,cnc14_march220004h_aug006,train,Inclusion-Particle,0,0.3212890625,0.5283203125,0.0205078125,0.021484375,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug006_crop4.jpg
cnc14_march220004h_aug010_crop0.jpg,cnc14_march220004h_aug010_jpg.rf.ed0b094ab5b5d93935f2b3f5b3f02b24.jpg,cnc14_march220004h_aug010,train,Porosity,1,0.41015625,0.5078125,0.0986328125,0.0966796875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\cnc14_march220004h_aug010_crop0.jpg
cnc14_march220004h_aug010_crop1.jpg,cnc14_march220004h_aug010_jpg.rf.ed0b094ab5b5d93935f2b3f5b3f02b24.jpg,cnc14_march220004h_aug010,train,Inclusion-Particle,0,0.7919921875,0.306640625,0.052734375,0.046875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug010_crop1.jpg
cnc14_march220004h_aug011_crop0.jpg,cnc14_march220004h_aug011_jpg.rf.5cb09290aa9296bafe611920e6c74847.jpg,cnc14_march220004h_aug011,train,Porosity,1,0.5205078125,0.556640625,0.1064453125,0.1015625,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\cnc14_march220004h_aug011_crop0.jpg
cnc14_march220004h_aug011_crop1.jpg,cnc14_march220004h_aug011_jpg.rf.5cb09290aa9296bafe611920e6c74847.jpg,cnc14_march220004h_aug011,train,Inclusion-Particle,0,0.3193359375,0.1748046875,0.0419921875,0.0498046875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug011_crop1.jpg
cnc14_march220004h_aug011_crop2.jpg,cnc14_march220004h_aug011_jpg.rf.5cb09290aa9296bafe611920e6c74847.jpg,cnc14_march220004h_aug011,train,Inclusion-Particle,0,0.615234375,0.658203125,0.0263671875,0.0283203125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug011_crop2.jpg
cnc14_march220004h_aug011_crop3.jpg,cnc14_march220004h_aug011_jpg.rf.5cb09290aa9296bafe611920e6c74847.jpg,cnc14_march220004h_aug011,train,Inclusion-Particle,0,0.728515625,0.4716796875,0.025390625,0.025390625,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug011_crop3.jpg
cnc14_march220004h_aug011_crop4.jpg,cnc14_march220004h_aug011_jpg.rf.5cb09290aa9296bafe611920e6c74847.jpg,cnc14_march220004h_aug011,train,Inclusion-Particle,0,0.5703125,0.1083984375,0.025390625,0.0263671875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug011_crop4.jpg
cnc14_march220004h_aug011_crop5.jpg,cnc14_march220004h_aug011_jpg.rf.5cb09290aa9296bafe611920e6c74847.jpg,cnc14_march220004h_aug011,train,Inclusion-Particle,0,0.486328125,0.134765625,0.029296875,0.029296875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug011_crop5.jpg
cnc14_march220004h_aug011_crop6.jpg,cnc14_march220004h_aug011_jpg.rf.5cb09290aa9296bafe611920e6c74847.jpg,cnc14_march220004h_aug011,train,Inclusion-Particle,0,0.95703125,0.9794921875,0.029296875,0.0341796875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220004h_aug011_crop6.jpg
cnc14_march220005h_aug000_crop0.jpg,cnc14_march220005h_aug000_jpg.rf.a2a2583a802d2a016e6377097b9845b9.jpg,cnc14_march220005h_aug000,train,Porosity,1,0.5517578125,0.4111328125,0.140625,0.1376953125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\cnc14_march220005h_aug000_crop0.jpg
cnc14_march220005h_aug000_crop1.jpg,cnc14_march220005h_aug000_jpg.rf.a2a2583a802d2a016e6377097b9845b9.jpg,cnc14_march220005h_aug000,train,Inclusion-Particle,0,0.80859375,0.908203125,0.064453125,0.0703125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220005h_aug000_crop1.jpg
cnc14_march220005h_aug001_crop0.jpg,cnc14_march220005h_aug001_jpg.rf.7f82acfd4f7db0c1428ca503efdf4c77.jpg,cnc14_march220005h_aug001,train,Porosity,1,0.4326171875,0.427734375,0.134765625,0.1328125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\cnc14_march220005h_aug001_crop0.jpg
cnc14_march220005h_aug001_crop1.jpg,cnc14_march220005h_aug001_jpg.rf.7f82acfd4f7db0c1428ca503efdf4c77.jpg,cnc14_march220005h_aug001,train,Inclusion-Particle,0,0.923828125,0.1708984375,0.0595703125,0.064453125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220005h_aug001_crop1.jpg
cnc14_march220005h_aug003_crop0.jpg,cnc14_march220005h_aug003_jpg.rf.432abe1863918253cd78f06e13526118.jpg,cnc14_march220005h_aug003,train,Porosity,1,0.419921875,0.4462890625,0.138671875,0.1357421875,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Porosity\cnc14_march220005h_aug003_crop0.jpg
cnc14_march220005h_aug003_crop1.jpg,cnc14_march220005h_aug003_jpg.rf.432abe1863918253cd78f06e13526118.jpg,cnc14_march220005h_aug003,train,Inclusion-Particle,0,0.912109375,0.189453125,0.0625,0.0703125,0.1,c:\Users\syed mohammad anas\Desktop\sir_khurram_project\sem_defect_project\datasets\classifier_crops\train\Inclusion-Particle\cnc14_march220005h_aug003_crop1.jpg
